IZ_MMS	NZ_MMS	OCLC	BIB_LEVEL	DOC	TAG	IND	FIELD
990204524230306576	9910376192506561		m	 	500	  	$a EPA/600/9-91/002. $5 FBoU $5 FOFT $5 FMFIU $5 FFmFGC $5 FTS $5 FU
990204524230306576	9910376192506561		m	 	500	  	$a April 1991. $5 FBoU $5 FOFT $5 FMFIU $5 FFmFGC $5 FTS $5 FTaSU $5 FU
990204524230306576	9910376192506561		m	 	500	  	$a Distributed to depository libraries in microfiche. $5 FBoU $5 FOFT $5 FMFIU $5 FFmFGC $5 FTS $5 FU
990204524230306576	9910376192506561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <1991> 8 microfiches : negative. $5 FTaSU
990204524230306576	9910376192506561		m	 	926	  	$a DO NOT OFFLOAD $5 FFmFGC $9 LOCAL
990204624610306576	9910461662606561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990204624610306576	9910461662606561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 00 S411-20 $5 FTaFA
990204624610306576	9910461662606561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990204624610306576	9910461662606561		m	 	500	  	$a Shipping list no.: 2000-0946-M. $5 FTaSU
990204624610306576	9910461662606561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <2000> 6 microfiches : negative. $5 FTaSU
990205407560306576	9910017312606561		m	 	500	  	$a Shipping list no.: 95-0237-M. $5 FTaSU
990205407560306576	9910017312606561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 95 H621-21 $5 FTaFA
990205407560306576	9910017312606561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990205407560306576	9910017312606561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., [1995] 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990205587630306576	9910590837906561		m	 	500	  	$a Microfiche. [Washington, DC] : SUPTDOCS/GPO, [2004] 2 microfiches : negative. $5 FTaSU
990205816690306576	9910216133006561		m	 	500	  	$a Microfiche. [Washington, D.C.] : SUPTDOCS/GPO, [2006] 2 microfiches : negative. $5 FTaSU
990205857470306576	9910216199506561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990205857470306576	9910216199506561		m	 	500	  	$a Microfiche. [Washington, DC : SUPTDOCS/GPO, 1993] 3 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990206350280306576	9910500588406561		m	 	500	  	$a Microfiche. [Washington, D.C.] : SUPTDOCS/GPO, [2006] 1 microfiche : negative. $5 FTaSU
990206716180306576	9910590004406561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <2000> 2 microfiches : negative. $5 FTaSU
990208726860306576	9910360161606561		m	 	500	  	$a Shipping list no.: 92-664-M. $5 FTaSU
990208726860306576	9910360161606561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990208726860306576	9910360161606561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 H161-23 $5 FTaFA
990208726860306576	9910360161606561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990208726860306576	9910360161606561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990208736770306576	9910360173106561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 91 H161-32 $5 FTaFA
990208736770306576	9910360173106561		m	 	500	  	$a Shipping list no.: 91-299-P. $5 FU $5 FTS $5 FBoU
990208736770306576	9910360173106561		m	 	500	  	$a Shipping list no.: 92-024-M. $5 FTaSU
990208736770306576	9910360173106561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990208736770306576	9910360173106561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FTaSU $5 FU $5 FTS $5 FBoU
990208736770306576	9910360173106561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990208736770306576	9910360173106561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1991. 4 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990208741180306576	9910360178706561		m	 	500	  	$a Shipping list no.: 92-785-M. $5 FTaSU
990208741180306576	9910360178706561		m	 	500	  	$a Shipping list no.: 91-556-P. $5 FU $5 FTS $5 FBoU
990208741180306576	9910360178706561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990208741180306576	9910360178706561		m	 	500	  	$a Serial no. 102-14. $5 FPeU $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FTS $5 FBoU
990208741180306576	9910360178706561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FBoU
990208741180306576	9910360178706561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990208741180306576	9910360178706561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 91 H161-46 $5 FTaFA
990208741180306576	9910360178706561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990208744100306576	9910360182406561		m	 	500	  	$a Shipping list no.: 92-1285-M. $5 FTaSU
990208744100306576	9910360182406561		m	 	500	  	$a Shipping list no.: 92-172-P. $5 FU $5 FTS $5 FOFT $5 FBoU
990208744100306576	9910360182406561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FOFT $5 FBoU
990208744100306576	9910360182406561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990208744100306576	9910360182406561		m	 	500	  	$a Serial no. 102-23. $5 FPeU $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FJUNF $5 FTS $5 FOFT $5 FBoU
990208744100306576	9910360182406561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990208744100306576	9910360182406561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H161-17 $5 FTaFA
990208857110306576	9910124244106561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990209642810306576	9910559592106561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990209642810306576	9910559592106561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H161-34 $5 FTaFA
990209642810306576	9910559592106561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990209642810306576	9910559592106561		m	 	500	  	$a Shipping list no.: 92-2293-M. $5 FTaSU
990209642810306576	9910559592106561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990210009880306576	9910010042806561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 H301-2 $5 FTaFA
990210009880306576	9910010042806561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1991. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990210335280306576	9910264793306561		m	 	500	  	$a Shipping list no.: 93-1234-M. $5 FTaSU
990210335280306576	9910264793306561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., [1993] 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990211642180306576	9910446562706561		m	 	500	  	$a Shipping list no.: 93-1310-M. $5 FTaSU
990213040880306576	9910332665806561		m	 	500	  	$a Shipping list no.: 88-298-M. $5 FTaSU
990213040880306576	9910332665806561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 88 H561-29 $5 FTaFA
990213040880306576	9910332665806561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1988. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990213148090306576	9910245081006561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990213148090306576	9910245081006561		m	 	500	  	$a Shipping list no.: 92-1497-M. $5 FTaSU
990213148090306576	9910245081006561		m	 	500	  	$a 102-11. $5 FTaSU $5 FMFIU $5 FTaFA $5 FU $5 FPeU $5 FTS $5 FOFT
990213148090306576	9910245081006561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990213148090306576	9910245081006561		m	 	500	  	$a Shipping list no.: 91-650-P. $5 FU $5 FTS $5 FOFT
990213148090306576	9910245081006561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FPeU $5 FTS $5 FOFT
990213148090306576	9910245081006561		m	 	500	  	$a Microfiche. [Washington, DC : SUPTDOCS/GPO, 1992] 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990213514480306576	9910535729906561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990213514480306576	9910535729906561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 91 S411-25 $5 FTaFA
990213514480306576	9910535729906561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FOFT
990213514480306576	9910535729906561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990213514480306576	9910535729906561		m	 	500	  	$a Shipping list no.: 91-628-P. $5 FU $5 FTS $5 FOFT
990213514480306576	9910535729906561		m	 	500	  	$a Shipping list no.: 92-1064-M. $5 FTaSU
990213514480306576	9910535729906561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 4 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990213607680306576	9910086322806561		m	 	500	  	$a B-221558--Vol. 1, p. [1]. $5 FU $5 FTaSU $5 FTS $5 FBoU $5 FOFT $5 FMFIU
990213607680306576	9910086322806561		m	 	500	  	$a GAO/PEMD-87-4A--Vol. 1. $5 FU $5 FTS $5 FBoU $5 FOFT $5 FMFIU
990213607680306576	9910086322806561		m	 	500	  	$a December 1986--Vol. 1. $5 FU $5 FTaSU $5 FTS $5 FBoU $5 FOFT $5 FMFIU
990213607680306576	9910086322806561		m	 	500	  	$a Distributed to depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU $5 FOFT $5 FMFIU
990213607680306576	9910086322806561		m	 	500	  	$a Cover title. $5 FU $5 FTaSU $5 FTS $5 FBoU $5 FOFT $5 FMFIU
990213607680306576	9910086322806561		m	 	505	0 	$a v. 1. Methodology. $5 FU $5 FTS $5 FBoU $5 FOFT $5 FMFIU
990213607680306576	9910086322806561		m	 	505	0 	$a v. 1. Methodology -- v. 2. Case studies. $5 FTaSU
990213607680306576	9910086322806561		m	 	500	  	$a Microfiche. [Washington, D.C.] : SUPTDOCS/GPO, 1986- microfiches : negative ; 11 x 15 cm. $5 FTaSU
990213683740306576	9910038951306561		m	 	490	1 	$a Rept. / 106th Congress, 1st session, House of Representatives ; $v 106-422 $5 FU $5 FMFIU $5 FTaFA $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FPeU
990213683740306576	9910038951306561		m	 	500	  	$a Shipping list no.: 2000-0402-M (pt. 1). $5 FTaSU
990213683740306576	9910038951306561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990213683740306576	9910038951306561		m	 	500	  	$a October 28, 1999--Pt. 1. $5 FU $5 FMFIU $5 FTaFA $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FPeU
990213683740306576	9910038951306561		m	 	500	  	$a Shipping list no.: 2000-0064-P (pt. 1). $5 FU $5 FBoU $5 FTS $5 FOFT $5 FPeU
990213683740306576	9910038951306561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FBoU $5 FTS $5 FOFT $5 FPeU
990213683740306576	9910038951306561		m	 	500	  	$a Caption title. $5 FU $5 FMFIU $5 FTaFA $5 FBoU $5 FTS $5 FTaSU $5 FOFT $5 FPeU
990213683740306576	9910038951306561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990213683740306576	9910038951306561		m	 	500	  	$a Microfiche. <Washington, DC> : SUPTDOCS/GPO, <2000- <1> microfiche. $5 FTaSU
990213683740306576	9910038951306561		m	 	926	  	$a DO NOT OFFLOAD $5 FBoU $5 FTS $5 FOFT $9 LOCAL
990213809230306576	9910058027306561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990213809230306576	9910058027306561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 99 H161-47 $5 FTaFA
990213809230306576	9910058027306561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FBoU $5 FTS $5 FOFT
990213809230306576	9910058027306561		m	 	500	  	$a Shipping list no.: 2000-0063-P. $5 FU $5 FBoU $5 FTS $5 FOFT
990213809230306576	9910058027306561		m	 	500	  	$a Serial no. 106-37. $5 FU $5 FMFIU $5 FTaFA $5 FBoU $5 FTS $5 FTaSU $5 FOFT
990213809230306576	9910058027306561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990213809230306576	9910058027306561		m	 	500	  	$a Shipping list no.: 2000-0150-M. $5 FTaSU
990213809230306576	9910058027306561		m	 	500	  	$a Microfiche. <Washington, DC> : Supt. of Docs., U.S. G.P.O., <1999> 2 microfiches : negative. $5 FTaSU
990214253130306576	9910163943506561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 H561-13 $5 FTaFA
990214253130306576	9910163943506561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990214253130306576	9910163943506561		m	 	500	  	$a Shipping list no.: 90-975-M. $5 FTaSU
990214253130306576	9910163943506561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990214253130306576	9910163943506561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1990. 3 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990214268680306576	9910163958006561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990214268680306576	9910163958006561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 H441-12 $5 FTaFA
990214268680306576	9910163958006561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990214268680306576	9910163958006561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FBoU $5 FOFT
990214268680306576	9910163958006561		m	 	500	  	$a Serial no. 101-6. $5 FPeU $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU $5 FOFT
990214268680306576	9910163958006561		m	 	500	  	$a Shipping list no.: 90-355-P. $5 FU $5 FTS $5 FBoU $5 FOFT
990214268680306576	9910163958006561		m	 	500	  	$a Shipping list no.: 91-1920-M. $5 FTaSU
990214268680306576	9910163958006561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1991. 3 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990214372010306576	9910365848606561		m	 	500	  	$a Shipping list no.: 96-0287-M. $5 FTaSU
990214372010306576	9910365848606561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990214372010306576	9910365848606561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990214372010306576	9910365848606561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 96 S411-5 $5 FTaFA
990214372010306576	9910365848606561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1996. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990214391750306576	9910365873406561		m	 	500	  	$a Shipping list no.: 92-1505-M. $5 FTaSU
990214391750306576	9910365873406561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990214391750306576	9910365873406561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990214391750306576	9910365873406561		m	 	500	  	$a Microfiche. [Washington, DC : SUPTDOCS/GPO, 1992] 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990214395240306576	9910365877906561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FOFT $5 FBoU
990214395240306576	9910365877906561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990214395240306576	9910365877906561		m	 	500	  	$a Serial no. 102-4. $5 FPeU $5 FTaFA $5 FU $5 FTaSU $5 FOFT $5 FBoU
990214395240306576	9910365877906561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 91 H441-58 $5 FTaFA
990214395240306576	9910365877906561		m	 	500	  	$a Shipping list no.: 91-665-P. $5 FU $5 FOFT $5 FBoU
990214395240306576	9910365877906561		m	 	500	  	$a Shipping list no.: 92-1029-M. $5 FTaSU
990214395240306576	9910365877906561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 3 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990215417700306576	9910008817206561		m	 	500	  	$a Shipping list no.: 90-644-M. $5 FTaSU
990215417700306576	9910008817206561		m	 	500	  	$a Shipping list no.: 90-180-P. $5 FU $5 FTS $5 FBoU $5 FOFT
990215417700306576	9910008817206561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FBoU $5 FOFT
990215417700306576	9910008817206561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990215417700306576	9910008817206561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 H561-22 $5 FTaFA
990215417700306576	9910008817206561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990215417700306576	9910008817206561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1990. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990215487440306576	9910008887106561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990215487440306576	9910008887106561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 H561-37 $5 FTaFA
990215487440306576	9910008887106561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990215487440306576	9910008887106561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1990. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990215542560306576	9910048152106561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 92 H561-27 $5 FTaFA
990215542560306576	9910048152106561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FPeU $5 FU $5 FTaSU $5 FTS $5 FOFT $5 FBoU
990215542560306576	9910048152106561		m	 	500	  	$a Serial no. 102-56. $5 FPeU $5 FMFIU $5 FTaFA $5 FU $5 FTaSU $5 FJUNF $5 FTS $5 FOFT $5 FBoU
990215542560306576	9910048152106561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990215542560306576	9910048152106561		m	 	500	  	$a Shipping list no.: 92-0218-P. $5 FU $5 FTS $5 FOFT $5 FBoU
990215542560306576	9910048152106561		m	 	500	  	$a Shipping list no.: 92-1399-M. $5 FTaSU
990215542560306576	9910048152106561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990215542560306576	9910048152106561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1992. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990215733940306576	9910498564806561		m	 	490	1 	$a Report / 101st Congress, 2d session, House of Representatives ; $v 101-399 $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU $5 FOFT
990215733940306576	9910498564806561		m	 	500	  	$a Reuse of record except for individual research requires license from LexisNexis Academic & Library Solutions. $5 FTaFA
990215733940306576	9910498564806561		m	 	500	  	$a Reuse of record except for individual research requires license from Congressional Information Service, Inc. $5 FMFIU
990215733940306576	9910498564806561		m	 	500	  	$a February 6, 1990. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU $5 FOFT
990215733940306576	9910498564806561		m	 	500	  	$a Shipping list no.: 90-135-P. $5 FU $5 FTaSU $5 FTS $5 FBoU $5 FOFT
990215733940306576	9910498564806561		m	 	500	  	$a Distributed to some depository libraries in microfiche. $5 FU $5 FTaSU $5 FTS $5 FBoU $5 FOFT
990215733940306576	9910498564806561		m	 	500	  	$a Caption title. $5 FU $5 FTaSU $5 FMFIU $5 FTaFA $5 FTS $5 FBoU $5 FOFT
990215733940306576	9910498564806561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1990. 1 microfiche : negative ; 11 x 15 cm. $5 FTaSU
990215863690306576	9910349206306561		m	 	500	  	$a CIS Microfiche Accession Numbers: CIS 90 H561-21 $5 FTaFA
990215863690306576	9910349206306561		m	 	500	  	$a Shipping list no.: 90-089-M. $5 FTaSU
990215863690306576	9910349206306561		m	 	500	  	$a For the other, unnumbered, parts, see: Seafood inspection system (Serial no. 101-23) and Seafood Inspection (Serial no. 101-82). $5 FTaSU
990215863690306576	9910349206306561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1990. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990215963430306576	9910478918006561		m	 	500	  	$a Microfiche. Washington, D.C. : U.S. G.P.O., 1991. 2 microfiches : negative ; 11 x 15 cm. $5 FTaSU
990216178450306576	9910278533706561		m	 	500	  	$a Distributed to depository libraries in microfiche. $5 FMFIU $5 FFmFGC $5 FTaFA $5 FOFT $5 FTS $5 FTaSU $5 FBoU $5 FU
990216178450306576	9910278533706561		m	 	500	  	$a Supported in part by award number #90AM0134/01, from the Administration on Aging, Office of Human Development Services, Department of Health and Human Services. $5 FMFIU $5 FFmFGC $5 FTaFA $5 FOFT $5 FTS $5 FTaSU $5 FBoU $5 FU
990216178450306576	9910278533706561		m	 	500	  	$a Shipping list no.: 92-0212-M. $5 FTaSU
